X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-86.799345,33.3930050000001,25872,Hoover Lorna Rd AL,3184,Neighborhood Market,Retail,true,3320 LORNA RD,HOOVER,JEFFERSON,AL,35216-5406,2,Open,,Y,Y,3184,No,,Yes,
-86.6336909999999,34.7503580000001,25873,Huntsville Jordan Lane AL,3185,Neighborhood Market,Retail,true,4226 OAKWOOD AVE NW,HUNTSVILLE,MADISON,AL,35810-4066,2,Open,,Y,Y,3185,No,,No,Available
-84.1950449999999,33.7992590000001,25874,Stone Mountain W GA,3188,WM Supercenter,Retail,true,5935 MEMORIAL DR,STONE MOUNTAIN,DEKALB,GA,30083-3429,2,Open,,Y,Y,3188,No,Available,No,Available
-94.495651,38.8099360000001,25876,"RAYMORE,MO",319,WM Supercenter,Retail,true,2015 W FOXWOOD DR,RAYMORE,CASS,MO,64083-9380,5,Open,,Y,Y,319,Yes,Available,Yes,Available
-82.693024,34.8691920000001,25877,Pickens SC,3191,WM Supercenter,Retail,true,2637 GENTRY MEMORIAL HWY,PICKENS,PICKENS,SC,29671-9429,2,Open,,Y,Y,3191,No,,Yes,
-82.477926,34.7887910000001,25878,Powdersville SC,3192,WM Supercenter,Retail,true,11410 ANDERSON RD,GREENVILLE,ANDERSON,SC,29611-0000,2,Open,,Y,Y,3192,No,Not Available,No,Not Available
-82.4532359999999,28.0903030000001,25880,Tampa Bearrs FL,3197,WM Supercenter,Retail,true,15302 N. NEBRASKA AVE.,TAMPA,HILLSBOROUGH,FL,33613-0000,2,Open,,Y,Y,3197,No,Not Available,No,Not Available
-96.916131,33.018044,25881,Carrollton Old Denton & Hebron TX,3198,Neighborhood Market,Retail,true,4025 OLD DENTON RD,CARROLLTON,DENTON,TX,75007-1021,2,Open,,Y,Y,3198,No,,Yes,Available
-96.666503,33.032518,25882,Plano Park & Shiloh TX,3199,Neighborhood Market,Retail,true,3513 E PARK BLVD,PLANO,COLLIN,TX,75074-3112,2,Open,,Y,Y,3199,No,,Yes,Available
-93.2597689999999,36.6390450000001,25883,BRANSON MO,32,Wal-Mart,Retail,true,2050 W 76 COUNTRY BLVD,BRANSON,TANEY,MO,65616-2100,5,Open,,Y,Y,32,Yes,,Yes,Available
-96.876784,31.304382,25884,MARLIN TX EF,320,Wal-Mart,Retail,true,600 S STATE HIGHWAY 6,MARLIN,FALLS,TX,76661-3527,2,Open,,Y,Y,320,No,,No,
-70.944198,42.1995210000001,25885,"WEYMOUTH, MA",3200,Wal-Mart,Retail,true,740 MIDDLE ST,WEYMOUTH,NORFOLK,MA,02188-4006,2,Open,,Y,Y,3200,No,,Yes,
-84.1849089999999,33.4328820000001,25886,"MCDONOUGH, GA",3201,WM Supercenter,Retail,true,135 WILLOW LN,MCDONOUGH,HENRY,GA,30253-6574,2,Open,,Y,Y,3201,No,Available,Yes,Available
-97.421928,35.4150520000001,25887,OKLAHOMA CITY OK,3202,Neighborhood Market,Retail,true,4900 S SOONER RD,OKLAHOMA CITY,OKLAHOMA,OK,73135-5428,2,Open,,Y,Y,3202,No,,No,Available
-96.924581,32.5882990000001,25888,CEDAR HILL BELT LINE TX,3204,Neighborhood Market,Retail,true,820 E BELT LINE RD,CEDAR HILL,DALLAS,TX,75104-2215,2,Open,,Y,Y,3204,No,,Yes,Available
-84.601062,33.7745090000001,25889,"LITHIA SPRINGS, GA",3205,WM Supercenter,Retail,true,1100 THORNTON RD,LITHIA SPRINGS,DOUGLAS,GA,30122-2616,2,Open,,Y,Y,3205,No,Available,Yes,Available
-84.059929,40.728869,25890,LIMA OH,3206,WM Supercenter,Retail,true,2400 HARDING HWY,LIMA,ALLEN,OH,45804-3428,2,Open,,Y,Y,3206,No,Available,No,Available
-81.328163,28.8025940000001,25891,SANFORD (W) FL,3207,WM Supercenter,Retail,true,1601 RINEHART RD,SANFORD,SEMINOLE,FL,32771-7392,2,Open,,Y,Y,3207,No,Available,Yes,Available
-111.644288,40.1573260000001,25892,"SPRINGVILLE, UT",3208,WM Supercenter,Retail,true,660 S 1750 W,SPRINGVILLE,UTAH,UT,84663-3071,2,Open,,Y,Y,3208,No,Available,No,Available
-93.549071,45.3005410000001,25893,"ELK RIVER, MN",3209,WM Supercenter,Retail,true,18185 ZANE ST NW,ELK RIVER,SHERBURNE,MN,55330-4505,5,Open,,Y,Y,3209,No,Available,Yes,Available
-96.393195,30.1399950000001,25894,BRENHAM TX,321,WM Supercenter,Retail,true,203 US LOOP 290 WEST,BRENHAM,WASHINGTON,TX,77833-6801,5,Open,,Y,Y,321,No,,Yes,Available
-89.6008879999999,39.839481,25895,"SPRINGFIELD, IL",3210,WM Supercenter,Retail,true,2760 N DIRKSEN PKWY,SPRINGFIELD,SANGAMON,IL,62702-1448,2,Open,,Y,Y,3210,No,Available,Yes,Available
-74.5553409999999,39.3986590000001,25896,EGG HARBOR NJ,3212,WM Supercenter,Retail,true,6801 BLACK HORSE PIKE,EGG HBR TWP,ATLANTIC,NJ,08234-4120,2,Open,,Y,Y,3212,Yes,Available,Yes,Available
-95.459889,30.2099210000001,25897,"THE WOODLANDS, TX",3213,WM Supercenter,Retail,true,3040 COLLEGE PARK DR,THE WOODLANDS,MONTGOMERY,TX,77384-8002,2,Open,,Y,Y,3213,No,Available,Yes,Not Available
-76.428848,36.882979,25898,"SUFFOLK (N), VA",3214,WM Supercenter,Retail,true,6259 COLLEGE DR,SUFFOLK,SUFFOLK CITY,VA,23435-2610,2,Open,,Y,Y,3214,Yes,Available,No,Available
-79.99855,39.645971,25899,MORGANTOWN WV,3215,WM Supercenter,Retail,true,5605 UNIV TOWN CENTRE DR,MORGANTOWN,MONONGALIA,WV,26501-2473,2,Open,,Y,Y,3215,No,Available,Yes,Available
-76.0092309999999,36.758951,25900,"VIRGINIA BEACH (SE), VA",3216,WM Supercenter,Retail,true,1149 NIMMO PKWY,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23456-7730,2,Open,,Y,Y,3216,No,Available,No,Available
-119.148012,46.8242050000001,25901,"OTHELLO, WA",3217,WM Supercenter,Retail,true,1860 E MAIN ST,OTHELLO,ADAMS,WA,99344-1578,2,Open,,Y,Y,3217,Yes,Not Available,Yes,Not Available
-122.419319,47.0739960000001,25902,"SPANAWAY, WA",3218,WM Supercenter,Retail,true,20307 MOUNTAIN HWY E,SPANAWAY,PIERCE,WA,98387-8101,5,Open,,Y,Y,3218,Yes,Available,Yes,Available
-76.737206,37.3455740000001,25903,WILLIAMSBURG VA,3219,WM Supercenter,Retail,true,731 E ROCHAMBEAU DR,WILLIAMSBURG,YORK,VA,23188-2187,2,Open,,Y,Y,3219,Yes,Available,Yes,Available
-96.330348,30.6574350000001,25904,BRYAN TX,322,WM Supercenter,Retail,true,2200 BRIARCREST DR,BRYAN,BRAZOS,TX,77802-5000,5,Open,,Y,Y,322,No,Available,No,Available
-113.587387,37.063426,25905,"ST GEORGE, UT",3220,WM Supercenter,Retail,true,2610 PIONEER RD,ST GEORGE,WASHINGTON,UT,84790-7442,2,Open,,Y,Y,3220,No,,Yes,Available
-76.863437,42.380744,25906,"WATKINS GLEN, NY 11-11-02",3221,WM Supercenter,Retail,true,515 E 4TH ST,WATKINS GLEN,SCHUYLER,NY,14891-1218,2,Open,,Y,Y,3221,Yes,,Yes,
-82.762312,34.7056830000001,25907,CLEMSON SC,3222,WM Supercenter,Retail,true,1286 EIGHTEEN MILE RD,CENTRAL,PICKENS,SC,29630-8605,2,Open,,Y,Y,3222,No,,Yes,Not Available
-80.3832629999999,40.782067,25908,"CHIPPEWA, PA",3223,WM Supercenter,Retail,true,100 CHIPPEWA TOWN CTR,BEAVER FALLS,BEAVER,PA,15010-1204,2,Open,,Y,Y,3223,No,Not Available,No,Not Available
-96.597859,32.8423680000001,25909,"GARLAND (SE), TX",3224,WM Supercenter,Retail,true,555 W INTERSTATE 30,GARLAND,DALLAS,TX,75043-5729,2,Open,,Y,Y,3224,Yes,Available,Yes,Available
-96.577932,32.9107250000001,25910,"ROWLETT, TX",3225,WM Supercenter,Retail,true,2501 LAKEVIEW PKWY,ROWLETT,DALLAS,TX,75088-3350,2,Open,,Y,Y,3225,No,Available,No,Available
-95.804025,29.7840420000001,25911,"KATY, TX",3226,WM Supercenter,Retail,true,25108 MARKET PLACE DR,KATY,FORT BEND,TX,77494-4430,2,Open,,Y,Y,3226,No,Available,No,Available
-104.853887,39.067037,25912,MONUMENT CO,3227,WM Supercenter,Retail,true,16218 JACKSON CREEK PKWY,MONUMENT,EL PASO,CO,80132-7181,2,Open,,Y,Y,3227,Yes,Available,Yes,Available
-79.5902409999999,40.399049,25913,DELMONT PA,3228,WM Supercenter,Retail,true,6700 HOLLYWOOD BLVD,DELMONT,WESTMORELAND,PA,15626-2401,2,Open,,Y,Y,3228,No,Available,No,Available
-99.310215,34.1634060000001,25914,"VERNON, TX",3229,WM Supercenter,Retail,true,3800 US HIGHWAY 287 W,VERNON,WILBARGER,TX,76384-3280,2,Open,,Y,Y,3229,No,,Yes,
-93.682489,32.052689,25915,MANSFIELD LA,323,WM Supercenter,Retail,true,7292 HWY 509,MANSFIELD,DE SOTO,LA,71052-6476,5,Open,,Y,Y,323,No,,No,
-92.4944619999999,34.6241630000001,25916,"BRYANT, AR",3230,WM Supercenter,Retail,true,400 BRYANT AVE,BRYANT,SALINE,AR,72022-3813,2,Open,,Y,Y,3230,No,Available,No,Available
-94.296655,35.2207090000001,25917,GREENWOOD AR 11-11-02,3231,WM Supercenter,Retail,true,551 LIBERTY DR,GREENWOOD,SEBASTIAN,AR,72936-6001,2,Open,,Y,Y,3231,No,,No,Available
-111.977917,40.611451,25918,"WEST JORDAN, UT",3232,WM Supercenter,Retail,true,7671 S 3800 W,WEST JORDAN,SALT LAKE,UT,84084-4316,2,Open,,Y,Y,3232,No,Available,No,Available
-94.9084329999999,47.496812,25919,"BEMIDJI, MN",3233,WM Supercenter,Retail,true,2025 PAUL BUNYAN DR NW,BEMIDJI,BELTRAMI,MN,56601-5606,2,Open,,Y,Y,3233,No,,No,Available
-83.019831,36.3965610000001,25920,"ROGERSVILLE, TN",3234,WM Supercenter,Retail,true,4331 HIGHWAY 66 S,ROGERSVILLE,HAWKINS,TN,37857-3145,2,Open,,Y,Y,3234,No,,Yes,Available
-80.171231,25.928322,25921,"NORTH MIAMI BEACH, FL",3235,WM Supercenter,Retail,true,1425 NE 163RD ST,NORTH MIAMI BEACH,MIAMI-DADE,FL,33162-4624,2,Open,,Y,Y,3235,Yes,Available,Yes,Available
-74.2935209999999,40.243703,25922,"FREEHOLD, NJ",3236,WM Supercenter,Retail,true,326 W MAIN ST,FREEHOLD,MONMOUTH,NJ,07728-2524,5,Open,,Y,Y,3236,Yes,Available,Yes,Available
-96.658586,43.5411510000001,25923,SIOUX FALLS SD,3237,WM Supercenter,Retail,true,5521 E ARROWHEAD PKWY,SIOUX FALLS,MINNEHAHA,SD,57110-0400,2,Open,,Y,Y,3237,Yes,Available,Yes,Available
-93.2175329999999,37.1793710000001,25924,"SPRINGFIELD, MO",3238,Neighborhood Market,Retail,true,3720 EAST SUNSHINE STREET,SPRINGFIELD,GREENE,MO,65809-0000,2,Open,,Y,Y,3238,No,Available,Yes,Available
-122.988122,44.0572260000001,25925,"SPRINGFIELD, OR",3239,WM Supercenter,Retail,true,2659 OLYMPIC ST,SPRINGFIELD,LANE,OR,97477-3473,5,Open,,Y,Y,3239,No,Available,Yes,Available
-96.394802,35.843848,25926,BRISTOW OK,324,WM Supercenter,Retail,true,105 W HIGHWAY 16,BRISTOW,CREEK,OK,74010-3390,5,Open,,Y,Y,324,No,,Yes,Available
-112.234142,33.650698,25927,GLENDALE AZ,3241,WM Supercenter,Retail,true,18551 N 83RD AVE,GLENDALE,MARICOPA,AZ,85308-0501,2,Open,,Y,Y,3241,No,Available,No,Available
-79.873406,37.325497,25928,BONSACK VA,3243,WM Supercenter,Retail,true,4524 CHALLENGER AVE,ROANOKE,ROANOKE,VA,24012-7028,2,Open,,Y,Y,3243,No,Not Available,No,Not Available
-91.470807,46.0180740000001,25929,"HAYWARD, WI",3245,WM Supercenter,Retail,true,15594 STATE HIGHWAY 77,HAYWARD,SAWYER,WI,54843-6467,2,Open,,Y,Y,3245,No,,No,
-88.6124829999999,42.6307180000001,25930,DELAVAN WI,3247,WM Supercenter,Retail,true,1819 E GENEVA ST,DELAVAN,WALWORTH,WI,53115-2037,2,Open,,Y,Y,3247,No,,Yes,
-117.966218,33.914741,25931,LA HABRA CA,3248,WM Supercenter,Retail,true,1340 S BEACH BLVD,LA HABRA,ORANGE,CA,90631-6374,5,Open,,Y,Y,3248,No,Available,Yes,Available
-93.9633719999999,39.2637710000001,25932,RICHMOND MO,325,WM Supercenter,Retail,true,908 WALTON WAY,RICHMOND,RAY,MO,64085-2193,5,Open,,Y,Y,325,Yes,Available,Yes,Available
-81.389644,41.349361,25933,AURORA OH,3250,WM Supercenter,Retail,true,7235 MARKET PLACE DR,AURORA,GEAUGA,OH,44202-8758,5,Open,,Y,Y,3250,Yes,,Yes,Available
-83.456061,39.522633,25934,"WASHINGTON, OH",3251,WM Supercenter,Retail,true,1397 LEESBURG AVE,WASHINGTON COURT HOUSE,FAYETTE,OH,43160-8655,2,Open,,Y,Y,3251,No,,No,
-75.4492539999999,39.8519400000001,25935,"BOOTHWYN, PA",3252,Wal-Mart,Retail,true,605 CONCHESTER HWY,BOOTHWYN,DELAWARE,PA,19061-3147,2,Open,,Y,Y,3252,Yes,Not Available,Yes,Not Available
-80.174154,41.876761,25936,"EDINBORO, PA",3253,WM Supercenter,Retail,true,108 WASHINGTON TOWNE BLVD N,EDINBORO,ERIE,PA,16412-1254,2,Open,,Y,Y,3253,No,,Yes,
-119.867706,39.535488,25937,RENO (NW)NV,3254,WM Supercenter,Retail,true,5260 W 7TH ST,RENO,WASHOE,NV,89523-2332,2,Open,,Y,Y,3254,No,Available,Yes,Available
-88.256267,40.048819,25938,SAVOY IL,3255,WM Supercenter,Retail,true,505 S DUNLAP AVE,SAVOY,CHAMPAIGN,IL,61874-8720,2,Open,,Y,Y,3255,No,Not Available,No,Not Available
-123.169377,44.0459910000001,25939,EUGENE (W) OR,3258,WM Supercenter,Retail,true,4550 W 11TH AVE,EUGENE,LANE,OR,97402-5414,5,Open,,Y,Y,3258,No,Available,Yes,Available
-114.041816,46.883747,25940,"MISSOULA, MT",3259,WM Supercenter,Retail,true,3555 MULLAN RD,MISSOULA,MISSOULA,MT,59808-5125,2,Open,,Y,Y,3259,Yes,Available,Yes,Available
-93.736752,39.0779430000001,25941,HIGGINSVILLE MO,326,Wal-Mart,Retail,true,1180 W 19TH ST,HIGGINSVILLE,LAFAYETTE,MO,64037-1557,2,Open,,Y,Y,326,No,,No,
-119.540466,47.304491,25942,"EPHRATA, WA",3260,WM Supercenter,Retail,true,1399 NAT WASHINGTON WAY,EPHRATA,GRANT,WA,98823-2629,2,Open,,Y,Y,3260,No,,No,
-119.307922,46.2559810000001,25943,"RICHLAND, WA",3261,WM Supercenter,Retail,true,2801 DUPORTAIL ST,RICHLAND,BENTON,WA,99352-9107,5,Open,,Y,Y,3261,No,Available,Yes,Available
-81.576671,39.9893480000001,25944,"CAMBRIDGE, OH",3262,WM Supercenter,Retail,true,61205 SOUTHGATE RD,CAMBRIDGE,GUERNSEY,OH,43725-8002,2,Open,,Y,Y,3262,No,,Yes,
-76.459373,37.1194320000001,25945,"TABB, VA",3265,WM Supercenter,Retail,true,2601 GEORGE WASHINGTON MEMORIAL HWY,YORKTOWN,YORK,VA,23693-3409,2,Open,,Y,Y,3265,No,Not Available,Yes,Not Available
-74.553261,40.253991,25946,"EAST WINDSOR, NJ",3266,Wal-Mart,Retail,true,839 US HIGHWAY 130,EAST WINDSOR,MERCER,NJ,08520-2907,2,Open,,Y,Y,3266,No,,Yes,
-96.198972,41.231476,25947,OMAHA (W),3267,WM Supercenter,Retail,true,18201 WRIGHT ST,OMAHA,DOUGLAS,NE,68130-2875,2,Open,,Y,Y,3267,Yes,Available,Yes,Available
-89.142687,45.163307,25948,"ANTIGO, WI",3268,WM Supercenter,Retail,true,200 E STATE HIGHWAY 64,ANTIGO,LANGLADE,WI,54409-2967,2,Open,,Y,Y,3268,No,,No,
-70.516879,44.538526,25949,"MEXICO, ME",3269,WM Supercenter,Retail,true,258 RIVER RD,MEXICO,OXFORD,ME,04257-1812,2,Open,,Y,Y,3269,Yes,Available,Yes,Available
-81.099002,36.956265,25950,"WYTHEVILLE, VA",3270,WM Supercenter,Retail,true,345 COMMONWEALTH DR,WYTHEVILLE,WYTHE,VA,24382-1169,2,Open,,Y,Y,3270,No,,Yes,Available
-86.751885,33.1462520000001,25951,"CALERA, AL",3271,WM Supercenter,Retail,true,5100 HIGHWAY 31,CALERA,SHELBY,AL,35040-5154,2,Open,,Y,Y,3271,No,,Yes,Available
-94.6696889999999,38.842451,25952,OVERLAND PARK (S) KS,3273,WM Supercenter,Retail,true,15700 METCALF AVE,OVERLAND PARK,JOHNSON,KS,66223-3004,2,Open,,Y,Y,3273,No,Available,No,Available
-97.189608,32.906238,25953,N RICHLAND HILLS TX,3274,WM Supercenter,Retail,true,9101 N TARRANT PKWY,NORTH RICHLAND HILLS,TARRANT,TX,76182-8655,2,Open,,Y,Y,3274,No,Available,Yes,Available
-97.532678,35.639705,25954,"EDMOND (W), OK",3275,Neighborhood Market,Retail,true,1101 NW 164TH ST,EDMOND,OKLAHOMA,OK,73013-1310,2,Open,,Y,Y,3275,No,,No,Available
-117.336016,34.165575,25955,SAN BERNARDINO CA,3276,Wal-Mart,Retail,true,4001 HALLMARK PKWY,SAN BERNARDINO,SAN BERNARDINO,CA,92407-1876,2,Open,,Y,Y,3276,No,,Yes,Available
-119.756603,39.422869,25956,"RENO, NV",3277,WM Supercenter,Retail,true,155 DAMONTE RANCH PKWY,RENO,WASHOE,NV,89521-2990,2,Open,,Y,Y,3277,No,Available,Yes,Available
-96.598937,40.736432,25957,LINCOLN NE 11-11-02,3278,WM Supercenter,Retail,true,8700 ANDERMATT DR,LINCOLN,LANCASTER,NE,68526-9653,2,Open,,Y,Y,3278,No,Available,No,Available
-98.386173,29.400363,25958,"SAN ANTONIO (SE), TX",3279,WM Supercenter,Retail,true,2100 SE LOOP 410,SAN ANTONIO,BEXAR,TX,78220-4927,2,Open,,Y,Y,3279,No,Available,Yes,Available
-90.1577809999999,38.358794,25959,"WATERLOO, IL",328,WM Supercenter,Retail,true,961 N MARKET ST,WATERLOO,MONROE,IL,62298-1080,5,Open,,Y,Y,328,No,Available,Yes,Available
-77.596869,43.194281,25960,"ROCHESTER, NY",3280,WM Supercenter,Retail,true,1490 HUDSON AVE,ROCHESTER,MONROE,NY,14621-1701,2,Open,,Y,Y,3280,No,Not Available,No,Not Available
-79.968079,42.1594860000001,25961,HARBORCREEK PA,3281,WM Supercenter,Retail,true,5741 BUFFALO RD,HARBORCREEK,ERIE,PA,16421-1626,2,Open,,Y,Y,3281,Yes,Available,Yes,Available
-82.4369809999999,39.5383350000001,25962,"LOGAN, OH",3282,WM Supercenter,Retail,true,12910 STATE ROUTE 664 S,LOGAN,HOCKING,OH,43138-8564,2,Open,,Y,Y,3282,No,Not Available,Yes,Not Available
-97.4658459999999,37.724703,25963,"WICHITA (NW), KS",3283,WM Supercenter,Retail,true,10600 W 21ST ST N,WICHITA,SEDGWICK,KS,67205-1886,2,Open,,Y,Y,3283,No,,Yes,Available
-97.209309,32.6667570000001,25964,"ARLINGTON (SW), TX",3284,WM Supercenter,Retail,true,4800 US 287 HIGHWAY,ARLINGTON,TARRANT,TX,76017-2816,2,Open,,Y,Y,3284,No,Available,Yes,Available
-96.947173,32.597523,25965,CEDAR HILL TX,3285,WM Supercenter,Retail,true,621 UPTOWN BLVD,CEDAR HILL,DALLAS,TX,75104-3508,2,Open,,Y,Y,3285,No,Available,Yes,Available
-97.046321,33.1279460000001,25966,HICKORY CREEK/DENTON TX,3286,WM Supercenter,Retail,true,1035 HICKORY CREEK BLVD,HICKORY CREEK,DENTON,TX,75065-7552,2,Open,,Y,Y,3286,No,Available,No,Available
-97.038143,33.0728730000001,25967,"LEWISVILLE, TX",3287,Neighborhood Market,Retail,true,1515 JUSTIN RD,LEWISVILLE,DALLAS,TX,75077-2128,2,Open,,Y,Y,3287,No,,Yes,Available
-91.025189,30.5417430000001,25968,"BATON ROUGE, LA",3288,WM Supercenter,Retail,true,10200 SULLIVAN RD,BATON ROUGE,EAST BATON ROUGE,LA,70818-4305,2,Open,,Y,Y,3288,No,,Yes,Available
-81.481169,36.3893180000001,25969,"WEST JEFFERSON, NC",3289,WM Supercenter,Retail,true,1489 MOUNT JEFFERSON RD,WEST JEFFERSON,ASHE,NC,28694-8336,2,Open,,Y,Y,3289,No,,Yes,
-85.8198389999999,33.7202070000001,25970,ANNISTON AL,329,WM Supercenter,Retail,true,5560 MCCLELLAN BLVD,ANNISTON,CALHOUN,AL,36206-1664,5,Open,,Y,Y,329,No,,Yes,Available
-156.454892,20.8782610000001,25971,"KAHULUI, HI",3290,Wal-Mart,Retail,true,101 PAKAULA ST,KAHULUI,MAUI,HI,96732-3508,2,Open,,Y,Y,3290,Yes,Available,Yes,Available
-74.708364,40.881809,25972,"NEWARK, NJ",3291,Wal-Mart,Retail,true,40 INTERNATIONAL DR S,FLANDERS,MORRIS,NJ,07836-4106,2,Open,,Y,Y,3291,No,,No,
-74.299907,40.6870880000001,25973,"NEWARK, NJ",3292,Wal-Mart,Retail,true,900 SPRINGFIELD RD,UNION,UNION,NJ,07083-8617,2,Open,,Y,Y,3292,No,,Yes,
-81.226511,41.5862030000001,25974,"CHARDON, OH",3293,WM Supercenter,Retail,true,223 MEADOWLANDS DR,CHARDON,GEAUGA,OH,44024-8366,2,Open,,Y,Y,3293,Yes,,Yes,
-85.586846,38.142543,25975,"LOUISVILLE(SE), KY",3294,WM Supercenter,Retail,true,7101 CEDAR SPRINGS BLVD,LOUISVILLE,JEFFERSON,KY,40291-2587,2,Open,,Y,Y,3294,Yes,Available,Yes,Available
-95.800731,35.9917090000001,25976,BROKEN ARROW OK,3295,WM Supercenter,Retail,true,6310 S ELM PL,BROKEN ARROW,TULSA,OK,74011-4100,2,Open,,Y,Y,3295,No,Available,No,Available
-95.5914089999999,29.7332290000001,25977,"HOUSTON, TX",3296,WM Supercenter,Retail,true,2700 S KIRKWOOD RD,HOUSTON,HARRIS,TX,77077-6696,2,Open,,Y,Y,3296,No,,Yes,Available
-95.6023039999999,29.9198940000001,25978,HOUSTON ELDRIDGE TX,3297,WM Supercenter,Retail,true,12353 FM 1960 RD W,HOUSTON,HARRIS,TX,77065-4993,2,Open,,Y,Y,3297,No,Available,Yes,Available
-95.018293,29.534834,25979,"HOUSTON, TX",3298,WM Supercenter,Retail,true,255 FM 518 RD,KEMAH,GALVESTON,TX,77565-3219,2,Open,,Y,Y,3298,No,,No,Available
-76.225669,36.7438980000001,25980,CHESAPEAKE KEMPSVILLE VA,3299,Neighborhood Market,Retail,true,475 KEMPSVILLE ROAD,CHESAPEAKE,CHESAPEAKE CITY,VA,23320-3721,2,Open,,Y,Y,3299,No,Available,No,Available
-93.857362,33.925391,25981,NASHVILLE AR,33,WM Supercenter,Retail,true,1710 S 4TH ST,NASHVILLE,HOWARD,AR,71852-3413,5,Open,,Y,Y,33,No,Available,No,Available
-96.9939679999999,28.877984,25982,VICTORIA TX,330,WM Supercenter,Retail,true,9002 N NAVARRO ST,VICTORIA,VICTORIA,TX,77904-1431,5,Open,,Y,Y,330,No,,No,Available
-84.177741,40.5615950000001,25983,"WAPAKONETA, OH",3300,WM Supercenter,Retail,true,1257 BELLEFONTAINE ST,WAPAKONETA,AUGLAIZE,OH,45895-9732,2,Open,,Y,Y,3300,No,,Yes,Available
-71.416122,41.845539,25984,"PROVIDENCE, RI",3301,Wal-Mart,Retail,true,51 SILVER SPRING ST,PROVIDENCE,PROVIDENCE,RI,02904-2557,2,Open,,Y,Y,3301,Yes,Available,Yes,Available
-95.561318,29.679267,25985,"HOUSTON (W TOLLWAY), TX",3302,WM Supercenter,Retail,true,9460 W SAM HOUSTON PKWY S,HOUSTON,HARRIS,TX,77099-1850,2,Open,,Y,Y,3302,No,Not Available,Yes,Not Available
-82.1020829999999,37.2779390000001,25986,"GRUNDY, VA",3303,WM Supercenter,Retail,true,1179 RIVERVIEW ST,GRUNDY,BUCHANAN,VA,24614-9481,2,Open,,Y,Y,3303,No,,Yes,
-79.667064,36.383406,25987,"REIDSVILLE, NC",3304,WM Supercenter,Retail,true,1624 NC 14 HWY,REIDSVILLE,ROCKINGHAM,NC,27320-9666,2,Open,,Y,Y,3304,Yes,,Yes,Not Available
-79.935805,36.420018,25988,"MAYODAN, NC",3305,WM Supercenter,Retail,true,6711 NC HIGHWAY 135,MAYODAN,ROCKINGHAM,NC,27027-8487,2,Open,,Y,Y,3305,No,,No,
-80.378092,33.906164,25989,SUMTER MCCRAYS SC,377,Neighborhood Market,Retail,true,343 PINEWOOD RD,SUMTER,SUMTER,SC,29150-5442,2,Open,,Y,Y,377,Yes,,Yes,Not Available
-80.244444,36.638695,25990,"STUART, VA",3770,WM Supercenter,Retail,true,19265 JEB STUART HWY,STUART,PATRICK,VA,24171-4458,2,Open,,Y,Y,3770,No,,Yes,
-112.136887,33.3905310000001,25991,"PHOENIX (LAVEEN), AZ",3771,WM Supercenter,Retail,true,6150 S 35TH AVE,PHOENIX,MARICOPA,AZ,85041-5004,2,Open,,Y,Y,3771,No,Available,No,Available
-83.103413,36.7251130000001,25992,"JONESVILLE, VA",3772,WM Supercenter,Retail,true,468 TRADE CENTER LN,JONESVILLE,LEE,VA,24263-7463,2,Open,,Y,Y,3772,No,,No,
-97.484281,32.765568,25993,"FORT WORTH (W), TX",3773,WM Supercenter,Retail,true,9500 CLIFFORD ST,FORT WORTH,TARRANT,TX,76108-4403,2,Open,,Y,Y,3773,No,Available,No,Available
-74.961398,39.662379,25994,WILLIAMSTOWN NJ,3774,WM Supercenter,Retail,true,1840 S BLACK HORSE PIKE,WILLIAMSTOWN,GLOUCESTER,NJ,08094-3883,2,Open,,Y,Y,3774,Yes,Available,Yes,Available
-84.411665,33.803076,25995,"ATLANTA (HOWELL MILL), GA",3775,WM Supercenter,Retail,true,1801 HOWELL MILL RD NW,ATLANTA,FULTON,GA,30318-0911,2,Open,,Y,Y,3775,No,Available,Yes,Available
-96.8837829999999,33.1797010000001,25996,"FRISCO (W), TX",3777,WM Supercenter,Retail,true,12220 FM 423,FRISCO,DENTON,TX,75033-5222,2,Open,,Y,Y,3777,No,,Yes,Available
-106.374748,42.8168820000001,25997,"CASPER (W), WY",3778,WM Supercenter,Retail,true,4255 CY AVE,CASPER,NATRONA,WY,82604-4247,2,Open,,Y,Y,3778,No,Available,Yes,Available
-95.750571,39.4564710000001,25998,HOLTON KS,378,WM Supercenter,Retail,true,427 S ARIZONA AVE,HOLTON,JACKSON,KS,66436-1217,5,Open,,Y,Y,378,No,Available,No,Available
-76.3846589999999,39.4984490000001,25999,"FALLSTON, MD",3780,WM Supercenter,Retail,true,303 FALLSTON BLVD,FALLSTON,HARFORD,MD,21047-2540,2,Open,,Y,Y,3780,No,Available,Yes,Available
